% Moku:Pro Data Logger
% Input 1, DC coupling, 1 MOhm impedance, 400 mVpp range
% Input 2, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 3, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 4, DC coupling, 1 MOhm impedance, 4 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode, trigger: Input 2, level: 0.000 V
% Output 1 (on) - Sine, 1.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, output termination 50 Ohm
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %, output termination 50 Ohm
% Output 3 (off) - Square, 80.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %, output termination 50 Ohm
% Output 4 (off) - Pulse, 10.000 000 000 kHz, 200.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, width 1.000 us, edge 2.000 ns, output termination 50 Ohm
% Internal 10 MHz clock
% Acquired 2024-09-17 T 00:26:28 +1000
% Time (s), Input 1 (V), Input 2 (V), Input 3 (V), Input 4 (V)
1.1288000000e+01, -3.0350436558e-03, 9.7270005267e-01, 1.3276926197e-05, 4.1815473743e-05
1.1289000000e+01, -3.0471092333e-03, 9.7133957836e-01, 3.5587637228e-06, 3.5519199464e-05
1.1290000000e+01, -3.0249422421e-03, 9.6989232497e-01, 8.4862827237e-06, 4.4484546535e-05
1.1291000000e+01, -3.0277755655e-03, 9.6831647702e-01, 8.6915960154e-06, 4.7564245911e-05
1.1292000000e+01, -3.0603519402e-03, 9.6678908300e-01, 3.2850126672e-06, 4.8453936841e-05
1.1293000000e+01, -3.0470134204e-03, 9.6530282008e-01, 1.3550677252e-05, 4.9343627772e-05
1.1294000000e+01, -3.0175578076e-03, 9.6374750346e-01, 6.2962742788e-06, 4.1678598215e-05
1.1295000000e+01, -3.0304377944e-03, 9.6205647475e-01, 1.2592548558e-05, 4.7358932619e-05
1.1296000000e+01, -3.0375074152e-03, 9.6044100133e-01, 5.4065833481e-06, 4.0036091882e-05
1.1297000000e+01, -3.0448097245e-03, 9.5868783114e-01, 1.5877561225e-05, 4.9343627772e-05
1.1298000000e+01, -3.0213013532e-03, 9.5695122288e-01, 8.0756561402e-06, 4.4484546535e-05
1.1299000000e+01, -3.0342429340e-03, 9.5517628947e-01, 5.5434588759e-06, 4.8385499078e-05
1.1300000000e+01, -3.0495866802e-03, 9.5334913805e-01, 3.0796993755e-06, 3.9625465298e-05
1.1301000000e+01, -3.0191524074e-03, 9.5143260691e-01, 1.0744728932e-05, 3.9488589771e-05
1.1302000000e+01, -3.0476704229e-03, 9.4952565706e-01, 6.7069008622e-06, 4.0172967410e-05
1.1303000000e+01, -3.0526937546e-03, 9.4762082877e-01, 1.5193183586e-05, 3.9762340826e-05
1.1304000000e+01, -3.0175167449e-03, 9.4567035250e-01, 6.8437763900e-08, 4.8043310258e-05
1.1305000000e+01, -3.0461305733e-03, 9.4369517020e-01, 6.2278365149e-06, 4.6537679452e-05
1.1306000000e+01, -3.0244221151e-03, 9.4169678749e-01, 1.2660986322e-05, 4.1336409396e-05
1.1307000000e+01, -3.0496756493e-03, 9.3957932308e-01, 1.2455673030e-05, 4.2226100327e-05
1.1308000000e+01, -3.0570669276e-03, 9.3747472496e-01, 1.0334102349e-05, 5.0438631995e-05
1.1309000000e+01, -3.0243057709e-03, 9.3536129838e-01, 1.3276926197e-05, 4.3937044424e-05
1.1310000000e+01, -3.0246205846e-03, 9.3309990934e-01, 1.3208488433e-05, 4.5237361938e-05
1.1311000000e+01, -3.0238267066e-03, 9.3090969559e-01, 5.4065833481e-06, 4.6400803924e-05
1.1312000000e+01, -3.0730745202e-03, 9.2867492884e-01, 8.3494071959e-06, 4.1267971632e-05
1.1313000000e+01, -3.0477525482e-03, 9.2635310926e-01, 1.8272882961e-05, 5.0575507522e-05
1.1314000000e+01, -3.0271322505e-03, 9.2399228016e-01, 1.3071612905e-05, 4.4073919952e-05
1.1315000000e+01, -3.0496824931e-03, 9.2163733671e-01, 7.4597162651e-06, 4.2568289146e-05
1.1316000000e+01, -3.0594827807e-03, 9.1927739729e-01, 4.8590812369e-06, 4.9959567647e-05
1.1317000000e+01, -3.0638422661e-03, 9.1686263923e-01, 9.4444114183e-06, 4.5647988522e-05
1.1318000000e+01, -3.0538982593e-03, 9.1435795395e-01, 2.6006350282e-06, 4.0925782812e-05
1.1319000000e+01, -3.0836686858e-03, 9.1189467351e-01, 6.9806519178e-06, 4.5716426285e-05
1.1320000000e+01, -3.0495387738e-03, 9.0932435641e-01, 8.2809694320e-06, 4.5100486410e-05
1.1321000000e+01, -3.0074495501e-03, 9.0673699831e-01, 6.3647120427e-06, 4.5442675230e-05
1.1322000000e+01, -3.0166065227e-03, 9.0408496652e-01, 3.0796993755e-06, 4.7085181563e-05
1.1323000000e+01, -3.0313411729e-03, 9.0141746780e-01, 1.3003175141e-05, 3.8188272256e-05
1.1324000000e+01, -3.0260440901e-03, 8.9866346374e-01, 1.4919432530e-05, 4.2568289146e-05
1.1325000000e+01, -3.0163327716e-03, 8.9596304645e-01, 1.4850994766e-05, 4.5990177341e-05
1.1326000000e+01, -3.0583672451e-03, 8.9321814462e-01, 5.1328322925e-06, 4.6742992744e-05
1.1327000000e+01, -3.0235871744e-03, 8.9042574698e-01, 1.3687552780e-05, 4.6400803924e-05
1.1328000000e+01, -3.0126576638e-03, 8.8757182378e-01, 1.7246316503e-05, 4.6879868272e-05
1.1329000000e+01, -3.0527005984e-03, 8.8469600051e-01, 7.1175274456e-06, 4.0994220576e-05
1.1330000000e+01, -3.0146765778e-03, 8.8180334154e-01, 7.8019050846e-06, 4.2842040202e-05
1.1331000000e+01, -3.0400122373e-03, 8.7883546947e-01, 1.0881604460e-05, 4.4279233244e-05
1.1332000000e+01, -3.0473419217e-03, 8.7591030257e-01, 7.8019050846e-06, 5.0233318703e-05
1.1333000000e+01, -3.0352352815e-03, 8.7294407300e-01, 1.0950042224e-05, 4.3526417841e-05
1.1334000000e+01, -3.0518861891e-03, 8.6992966325e-01, 7.0490896817e-06, 4.0309842937e-05
1.1335000000e+01, -3.0238951443e-03, 8.6679425554e-01, 1.4166617127e-05, 4.4484546535e-05
1.1336000000e+01, -3.0353174068e-03, 8.6361744298e-01, 6.5700253344e-06, 4.2568289146e-05
1.1337000000e+01, -3.0267695304e-03, 8.6050017127e-01, 1.7520067559e-05, 5.0233318703e-05
1.1338000000e+01, -3.0227317024e-03, 8.5734368472e-01, 9.5812869461e-06, 4.7495808147e-05
1.1339000000e+01, -3.0379248856e-03, 8.5404950139e-01, 1.3208488433e-05, 4.6400803924e-05
1.1340000000e+01, -3.0388008889e-03, 8.5088760826e-01, 8.7600337793e-06, 4.7769559202e-05
1.1341000000e+01, -3.0443101288e-03, 8.4766336833e-01, 2.3268839726e-06, 3.4903259589e-05
1.1342000000e+01, -3.0547468875e-03, 8.4439786043e-01, 1.4714119239e-05, 4.9138314481e-05
1.1343000000e+01, -3.0246821786e-03, 8.4105816599e-01, 1.1292231044e-05, 4.7222057091e-05
1.1344000000e+01, -3.0247916790e-03, 8.3762895495e-01, 8.5547204876e-06, 5.0233318703e-05
1.1345000000e+01, -3.0285420684e-03, 8.3420111267e-01, 4.2431413618e-06, 4.3115791257e-05
1.1346000000e+01, -3.0656900857e-03, 8.3075883002e-01, 4.2431413618e-06, 4.5442675230e-05
1.1347000000e+01, -3.0817798036e-03, 8.2732291209e-01, 1.2250359738e-05, 4.5853301813e-05
1.1348000000e+01, -3.0384450126e-03, 8.2377899936e-01, 8.4862827237e-06, 4.3663293368e-05
1.1349000000e+01, -3.0571422092e-03, 8.2026923707e-01, 7.5965917929e-06, 3.8667336604e-05
1.1350000000e+01, -3.0638422661e-03, 8.1670273988e-01, 4.1062658340e-06, 4.2842040202e-05
1.1351000000e+01, -3.0363371295e-03, 8.1284264469e-01, 9.2390981266e-06, 5.2081138328e-05
1.1352000000e+01, -3.0539666970e-03, 8.0916199331e-01, 1.2387235266e-05, 5.1875825037e-05
1.1353000000e+01, -3.0742311184e-03, 8.0551275486e-01, 5.4065833481e-06, 4.1541722688e-05
1.1354000000e+01, -3.0307594519e-03, 8.0183559380e-01, 8.4862827237e-06, 4.3663293368e-05
1.1355000000e+01, -3.0519067204e-03, 7.9802860631e-01, 7.4597162651e-06, 4.6537679452e-05
1.1356000000e+01, -3.0408813969e-03, 7.9417343863e-01, 1.2524110794e-05, 5.2833953731e-05
1.1357000000e+01, -3.0421201204e-03, 7.9039211530e-01, 6.0909609871e-06, 5.1396760689e-05
1.1358000000e+01, -3.0586273086e-03, 7.8651450004e-01, 1.4440368183e-05, 4.0104529646e-05
1.1359000000e+01, -3.0335174937e-03, 7.8268027432e-01, 9.4444114183e-06, 4.5237361938e-05
1.1360000000e+01, -3.0735672721e-03, 7.7881395128e-01, 6.0225232232e-06, 4.0036091882e-05
1.1361000000e+01, -3.0292469773e-03, 7.7492490691e-01, 6.0909609871e-06, 4.2431413618e-05
1.1362000000e+01, -3.0460963544e-03, 7.7098870892e-01, 3.2850126672e-06, 5.4134271245e-05
1.1363000000e+01, -3.0463085114e-03, 7.6703280085e-01, 7.3228407373e-06, 4.2499851382e-05
1.1364000000e+01, -3.0245247718e-03, 7.6293337880e-01, 5.4750211120e-07, 4.7495808147e-05
1.1365000000e+01, -3.0452066635e-03, 7.5892689522e-01, 7.1859652095e-06, 4.4347671007e-05
1.1366000000e+01, -3.0463427303e-03, 7.5480967934e-01, 1.0744728932e-05, 4.4963610883e-05
1.1367000000e+01, -3.0380412298e-03, 7.5068965752e-01, 8.4862827237e-06, 4.0104529646e-05
1.1368000000e+01, -3.0453640703e-03, 7.4651864956e-01, 4.3800168896e-06, 4.1678598215e-05
1.1369000000e+01, -3.0635479837e-03, 7.4228597918e-01, 1.2660986322e-05, 4.8796125661e-05
1.1370000000e+01, -3.0498330562e-03, 7.3814884791e-01, 1.1908170919e-05, 4.2157662563e-05
1.1371000000e+01, -3.0247437726e-03, 7.3394464764e-01, 1.4166617127e-05, 4.5579550758e-05
1.1372000000e+01, -3.0624324482e-03, 7.2968070120e-01, 5.4065833481e-06, 4.0036091882e-05
1.1373000000e+01, -3.0417847754e-03, 7.2533209724e-01, 7.4597162651e-06, 5.4750211120e-05
1.1374000000e+01, -3.0108166880e-03, 7.2105186261e-01, 1.1908170919e-05, 4.3389542313e-05
1.1375000000e+01, -3.0250791176e-03, 7.1672269498e-01, 2.3268839726e-06, 4.9343627772e-05
1.1376000000e+01, -3.0499904630e-03, 7.1245669540e-01, 9.8550380017e-06, 4.8933001189e-05
1.1377000000e+01, -3.0496756493e-03, 7.0807873165e-01, 5.5434588759e-06, 4.5305799702e-05
1.1378000000e+01, -3.0344003408e-03, 7.0363513607e-01, 5.2012700564e-06, 4.3663293368e-05
1.1379000000e+01, -3.0685507841e-03, 6.9917210418e-01, 8.5547204876e-06, 5.0780820814e-05
1.1380000000e+01, -3.0489433653e-03, 6.9467820685e-01, 5.5434588759e-06, 5.1054571870e-05
1.1381000000e+01, -3.0432835624e-03, 6.9014954314e-01, 1.5261621350e-05, 5.3518331370e-05
1.1382000000e+01, -3.0459731664e-03, 6.8562751789e-01, 1.2729424085e-05, 4.7564245911e-05
1.1383000000e+01, -3.0598797197e-03, 6.8104232458e-01, 6.9122141539e-06, 4.7085181563e-05
1.1384000000e+01, -3.0372541955e-03, 6.7641524736e-01, 9.1022225988e-06, 3.8598898840e-05
1.1385000000e+01, -3.0252365245e-03, 6.7180575865e-01, 7.4597162651e-06, 4.4279233244e-05
1.1386000000e+01, -3.0843530634e-03, 6.6719496962e-01, 1.5124745822e-05, 3.8325147784e-05
1.1387000000e+01, -3.0521941590e-03, 6.6249829120e-01, 1.6219750044e-05, 4.3594855605e-05
1.1388000000e+01, -3.0236966748e-03, 6.5771969277e-01, 8.6231582515e-06, 4.5716426285e-05
1.1389000000e+01, -3.0195630340e-03, 6.5296922227e-01, 3.1481371394e-06, 4.0720469521e-05
1.1390000000e+01, -3.0371994453e-03, 6.4823189181e-01, 9.3759736544e-06, 4.4347671007e-05
1.1391000000e+01, -3.0619670714e-03, 6.4356197255e-01, 1.4098179363e-05, 4.2020787035e-05
1.1392000000e+01, -3.0499425566e-03, 6.3883004868e-01, 7.1175274456e-06, 4.4484546535e-05
1.1393000000e+01, -3.0468628573e-03, 6.3399628942e-01, 5.9540854593e-06, 4.7769559202e-05
1.1394000000e+01, -3.0687766287e-03, 6.2911270746e-01, 1.1360668807e-05, 4.4826735355e-05
1.1395000000e+01, -3.0623845418e-03, 6.2419586475e-01, 6.2962742788e-06, 5.4613335593e-05
1.1396000000e+01, -3.0745527759e-03, 6.1932446472e-01, 8.9653470710e-06, 5.2491764912e-05
1.1397000000e+01, -3.0208838828e-03, 6.1441029108e-01, 8.8284715432e-06, 4.2773602438e-05
1.1398000000e+01, -3.0265573733e-03, 6.0938723296e-01, 1.2181921974e-05, 4.3321104549e-05
1.1399000000e+01, -3.0520915023e-03, 6.0425234754e-01, 1.1634419863e-05, 5.0028005411e-05
1.1400000000e+01, -3.0333258680e-03, 5.9930648721e-01, 5.2697078203e-06, 4.4826735355e-05
1.1401000000e+01, -3.0470955457e-03, 5.9431792173e-01, 8.8284715432e-06, 4.5442675230e-05
1.1402000000e+01, -3.0221842003e-03, 5.8917537127e-01, 1.0950042224e-05, 4.4279233244e-05
1.1403000000e+01, -3.0455967587e-03, 5.8409571512e-01, 1.4782557002e-05, 4.2157662563e-05
1.1404000000e+01, -3.0214245411e-03, 5.7903433186e-01, 5.1328322925e-06, 4.6263928397e-05
1.1405000000e+01, -3.0239772697e-03, 5.7402318191e-01, 5.2697078203e-06, 4.2431413618e-05
1.1406000000e+01, -3.0277618779e-03, 5.6890485842e-01, 1.2181921974e-05, 4.3252666785e-05
1.1407000000e+01, -2.9866444704e-03, 5.6372117687e-01, 1.1702857627e-05, 4.9069876717e-05
1.1408000000e+01, -3.0227317024e-03, 5.5853243092e-01, 3.4903259589e-06, 4.5168924174e-05
1.1409000000e+01, -3.0560472050e-03, 5.5334655936e-01, 6.2962742788e-06, 5.0575507522e-05
1.1410000000e+01, -3.0613579753e-03, 5.4809019691e-01, 1.5877561225e-05, 4.5853301813e-05
1.1411000000e+01, -3.0487448958e-03, 5.4284834326e-01, 7.5281540290e-06, 4.7769559202e-05
1.1412000000e+01, -3.0703506973e-03, 5.3759157018e-01, 7.5281540290e-06, 4.8590812369e-05
1.1413000000e+01, -3.0449123811e-03, 5.3235614967e-01, 1.0881604460e-05, 4.7769559202e-05
1.1414000000e+01, -3.0323882706e-03, 5.2703107570e-01, 1.3687552780e-05, 3.6408890395e-05
1.1415000000e+01, -3.0547058249e-03, 5.2163961710e-01, 1.0539415641e-05, 4.6332366161e-05
1.1416000000e+01, -3.0326483341e-03, 5.1626225668e-01, 4.6537679452e-06, 4.5853301813e-05
1.1417000000e+01, -3.0433246250e-03, 5.1090145819e-01, 6.1593987510e-06, 4.3868606660e-05
1.1418000000e+01, -3.0489981155e-03, 5.0561190342e-01, 1.4440368183e-05, 4.5647988522e-05
1.1419000000e+01, -3.0440979717e-03, 5.0023693832e-01, 2.8059483199e-06, 3.7367019090e-05
1.1420000000e+01, -3.0306294201e-03, 4.9477444132e-01, 7.8703428485e-06, 4.6263928397e-05
1.1421000000e+01, -2.9964242266e-03, 4.8932570031e-01, 7.3228407373e-06, 5.0096443175e-05
1.1422000000e+01, -3.0064092961e-03, 4.8384431448e-01, 5.1328322925e-06, 4.9138314481e-05
1.1423000000e+01, -2.9982788900e-03, 4.7832296101e-01, 1.3140050669e-05, 4.7632683675e-05
1.1424000000e+01, -2.9992712375e-03, 4.7278100776e-01, 1.4166617127e-05, 4.9685816592e-05
1.1425000000e+01, -3.0003046477e-03, 4.6711880937e-01, 4.2431413618e-06, 5.3723644662e-05
1.1426000000e+01, -3.0306225764e-03, 4.6160847437e-01, 8.6915960154e-06, 3.5245448409e-05
1.1427000000e+01, -3.0235324242e-03, 4.5602299470e-01, 1.1360668807e-05, 4.2431413618e-05
1.1428000000e+01, -2.9997982083e-03, 4.5033773278e-01, 7.7334673207e-06, 4.8864563425e-05
1.1429000000e+01, -3.0676542494e-03, 4.4472015581e-01, 3.9693903062e-06, 4.3594855605e-05
1.1430000000e+01, -3.0726022997e-03, 4.3916150375e-01, 1.0744728932e-05, 4.7153619327e-05
1.1431000000e+01, -3.0334079933e-03, 4.3358334693e-01, 7.8703428485e-06, 4.7632683675e-05
1.1432000000e+01, -3.0194330023e-03, 4.2792744480e-01, 8.6231582515e-06, 4.8111748022e-05
1.1433000000e+01, -3.0576212735e-03, 4.2223793974e-01, 6.5700253344e-06, 4.0857345049e-05
1.1434000000e+01, -3.0582645885e-03, 4.1652516584e-01, 8.8969093071e-06, 4.6811430508e-05
1.1435000000e+01, -3.0395742356e-03, 4.1083025419e-01, 6.0225232232e-06, 4.6263928397e-05
1.1436000000e+01, -3.0637806721e-03, 4.0510413492e-01, 1.3208488433e-05, 4.8796125661e-05
1.1437000000e+01, -3.0111794081e-03, 3.9916510577e-01, 3.4903259589e-06, 5.4476460065e-05
1.1438000000e+01, -3.0354200635e-03, 3.9347313695e-01, 1.2866299613e-05, 4.1199533868e-05
1.1439000000e+01, -3.0183106230e-03, 3.8770253313e-01, 1.0813166696e-05, 5.3928957954e-05
1.1440000000e+01, -3.0246890224e-03, 3.8185336276e-01, 1.5809123461e-05, 4.0925782812e-05
1.1441000000e+01, -3.0341539649e-03, 3.7601521088e-01, 5.7487721676e-06, 4.0309842937e-05
1.1442000000e+01, -3.0156141751e-03, 3.7025795243e-01, 1.1155355516e-05, 4.3731731132e-05
1.1443000000e+01, -3.0378496040e-03, 3.6448529548e-01, 8.2809694320e-06, 4.6879868272e-05
1.1444000000e+01, -2.9997503019e-03, 3.5859992153e-01, 1.2318797502e-05, 3.8598898840e-05
1.1445000000e+01, -3.0284188804e-03, 3.5274349676e-01, 1.5466934641e-05, 5.0233318703e-05
1.1446000000e+01, -3.0271938445e-03, 3.4686695129e-01, 1.8820385073e-05, 3.9762340826e-05
1.1447000000e+01, -3.0353516257e-03, 3.4096173040e-01, 9.9919135295e-06, 4.6537679452e-05
1.1448000000e+01, -3.0313137978e-03, 3.3506663829e-01, 1.4508805947e-05, 4.0378280701e-05
1.1449000000e+01, -3.0441664095e-03, 3.2917866371e-01, 9.3759736544e-06, 4.6606117216e-05
1.1450000000e+01, -3.0272691260e-03, 3.2327631720e-01, 7.3228407373e-06, 4.3389542313e-05
1.1451000000e+01, -3.0208154451e-03, 3.1731223983e-01, 6.5015875705e-06, 4.1610160451e-05
1.1452000000e+01, -3.0563414874e-03, 3.1133002645e-01, 1.4166617127e-05, 4.2842040202e-05
1.1453000000e+01, -3.0460689793e-03, 3.0537683068e-01, 7.5281540290e-06, 5.3792082426e-05
1.1454000000e+01, -2.9798622882e-03, 2.9946941977e-01, 1.9025698364e-05, 4.5237361938e-05
1.1455000000e+01, -3.0368914754e-03, 2.9350657428e-01, 7.4597162651e-06, 4.8043310258e-05
1.1456000000e+01, -3.0226016706e-03, 2.8748158730e-01, 2.7375105560e-06, 4.7906434730e-05
1.1457000000e+01, -3.0030284707e-03, 2.8145249405e-01, 8.4178449598e-06, 5.0917696342e-05
1.1458000000e+01, -3.0260577776e-03, 2.7539287756e-01, 7.1859652095e-06, 3.5245448409e-05
1.1459000000e+01, -3.0307662957e-03, 2.6935358708e-01, 6.6384630983e-06, 4.6469241688e-05
1.1460000000e+01, -3.0331273985e-03, 2.6336124491e-01, 1.0060351293e-05, 5.0712383050e-05
1.1461000000e+01, -2.9957740679e-03, 2.5736972400e-01, 1.0950042224e-05, 4.3800168896e-05
1.1462000000e+01, -3.0556913286e-03, 2.5129847309e-01, 6.0909609871e-06, 4.8385499078e-05
1.1463000000e+01, -3.0651288960e-03, 2.4514981906e-01, 1.1908170919e-05, 4.7427370383e-05
1.1464000000e+01, -3.0617549144e-03, 2.3906768655e-01, 1.2797861849e-05, 4.9617378828e-05
1.1465000000e+01, -3.0591679669e-03, 2.3303811423e-01, 1.7793818614e-06, 4.6537679452e-05
1.1466000000e+01, -3.0615975075e-03, 2.2698677871e-01, 6.7753386261e-06, 4.0583593993e-05
1.1467000000e+01, -3.0541309477e-03, 2.2085564476e-01, 4.1747035979e-06, 4.9480503300e-05
1.1468000000e+01, -3.0747375578e-03, 2.1470753824e-01, 1.7793818614e-05, 4.0788907285e-05
1.1469000000e+01, -3.0422501521e-03, 2.0856791800e-01, 1.0607853405e-05, 4.5511112994e-05
1.1470000000e+01, -3.0458294471e-03, 2.0238928824e-01, 7.3912785012e-06, 4.2089224799e-05
1.1471000000e+01, -3.0455625398e-03, 1.9621592818e-01, 7.2544029734e-06, 4.5647988522e-05
1.1472000000e+01, -3.0506816844e-03, 1.9010402524e-01, 9.9234757656e-06, 4.1952349271e-05
1.1473000000e+01, -3.0467875758e-03, 1.8394490024e-01, 7.4597162651e-06, 4.1883911507e-05
1.1474000000e+01, -3.0327236157e-03, 1.7771206777e-01, 5.1328322925e-06, 4.5032048646e-05
1.1475000000e+01, -3.0234776740e-03, 1.7150284633e-01, 9.7866002378e-06, 4.3731731132e-05
1.1476000000e+01, -3.0470407955e-03, 1.6539895060e-01, 1.1565982099e-05, 4.2842040202e-05
1.1477000000e+01, -3.0235597993e-03, 1.5927664512e-01, 2.3268839726e-06, 5.2970829259e-05
1.1478000000e+01, -3.0206375069e-03, 1.5306721836e-01, 3.6272014867e-06, 4.0583593993e-05
1.1479000000e+01, -3.0565878633e-03, 1.4685998161e-01, 1.2660986322e-05, 4.2431413618e-05
1.1480000000e+01, -3.0315533299e-03, 1.4063337698e-01, 9.9919135295e-06, 4.6879868272e-05
1.1481000000e+01, -3.0442416910e-03, 1.3440588265e-01, 1.1702857627e-05, 4.5237361938e-05
1.1482000000e+01, -3.0613306002e-03, 1.2809763177e-01, 8.6915960154e-06, 4.1336409396e-05
1.1483000000e+01, -3.0499699317e-03, 1.2183051197e-01, 1.4714119239e-05, 4.4963610883e-05
1.1484000000e+01, -3.0202747867e-03, 1.1561307800e-01, 4.0378280701e-06, 4.6195490633e-05
1.1485000000e+01, -3.0449671313e-03, 1.0931769341e-01, 1.2797861849e-05, 4.6469241688e-05
1.1486000000e+01, -3.0633768893e-03, 1.0306316617e-01, 1.3140050669e-05, 4.4895173119e-05
1.1487000000e+01, -3.0112204708e-03, 9.6874133865e-02, 2.0531329170e-07, 4.8385499078e-05
1.1488000000e+01, -3.0086266796e-03, 9.0685922816e-02, 6.5700253344e-06, 4.3868606660e-05
1.1489000000e+01, -3.0256403073e-03, 8.4433654019e-02, 8.3494071959e-06, 4.2499851382e-05
1.1490000000e+01, -3.0030353145e-03, 7.8170640494e-02, 4.8590812369e-06, 4.7222057091e-05
1.1491000000e+01, -3.0295686348e-03, 7.1908790410e-02, 8.6231582515e-06, 4.7837996966e-05
1.1492000000e+01, -3.0021798424e-03, 6.5627161813e-02, 8.4862827237e-06, 4.7290494855e-05
1.1493000000e+01, -3.0116447849e-03, 5.9358878579e-02, 1.5945998989e-05, 4.5921739577e-05
1.1494000000e+01, -3.0160863957e-03, 5.3128030803e-02, 8.8969093071e-06, 4.1131096104e-05
1.1495000000e+01, -3.0176809955e-03, 4.6856051930e-02, 2.0531329170e-07, 4.7632683675e-05
1.1496000000e+01, -3.0555818282e-03, 4.0505780255e-02, 1.0676291168e-05, 3.7982958965e-05
1.1497000000e+01, -3.0456788840e-03, 3.4199856252e-02, 4.7906434730e-06, 3.8804212132e-05
1.1498000000e+01, -3.0291443207e-03, 2.7998847340e-02, 4.7222057091e-06, 4.7495808147e-05
1.1499000000e+01, -3.0513181556e-03, 2.1798043742e-02, 1.5193183586e-05, 4.0172967410e-05
1.1500000000e+01, -3.0591816545e-03, 1.5501564150e-02, 4.1062658340e-06, 4.2089224799e-05
1.1501000000e+01, -3.0136773865e-03, 9.2264371402e-03, 1.6356625572e-05, 4.2978915729e-05
1.1502000000e+01, -3.0443785666e-03, 2.9354325692e-03, 9.7866002378e-06, 3.8393585548e-05
1.1503000000e+01, -3.0367819750e-03, -3.3689173658e-03, 8.2809694320e-06, 4.4005482188e-05
1.1504000000e+01, -3.0234639864e-03, -9.5990123269e-03, 1.2181921974e-05, 5.3039267023e-05
1.1505000000e+01, -3.0437557829e-03, -1.5805017195e-02, 1.1908170919e-05, 4.8522374605e-05
1.1506000000e+01, -3.0209523206e-03, -2.2077064506e-02, 8.2125316681e-06, 4.7906434730e-05
1.1507000000e+01, -3.0160453330e-03, -2.8422271786e-02, 4.9275190008e-06, 4.0309842937e-05
1.1508000000e+01, -3.0381028238e-03, -3.4701710375e-02, 6.4331498066e-06, 3.5313886173e-05
1.1509000000e+01, -3.0433383126e-03, -4.0911616195e-02, 9.1022225988e-06, 4.3594855605e-05
1.1510000000e+01, -3.0465548874e-03, -4.7133703938e-02, 9.9234757656e-06, 4.7290494855e-05
1.1511000000e+01, -3.0160727081e-03, -5.3419849428e-02, 1.0881604460e-05, 4.3731731132e-05
1.1512000000e+01, -3.0497098682e-03, -5.9683342018e-02, 1.5535372405e-05, 5.3381455842e-05
1.1513000000e+01, -3.0604272218e-03, -6.5965039053e-02, 7.1175274456e-06, 5.6803344037e-05
1.1514000000e+01, -3.0580387439e-03, -7.2247762655e-02, 7.5281540290e-06, 4.2910477966e-05
1.1515000000e+01, -3.0510580921e-03, -7.8588658355e-02, 1.2934737377e-05, 4.2842040202e-05
1.1516000000e+01, -3.0573543662e-03, -8.4826076157e-02, 5.5434588759e-06, 4.5305799702e-05
1.1517000000e+01, -3.0701385402e-03, -9.1097781279e-02, 1.2181921974e-05, 5.2081138328e-05
1.1518000000e+01, -3.0351873751e-03, -9.7432038517e-02, 6.7753386261e-06, 3.8530461076e-05
1.1519000000e+01, -3.0663402444e-03, -1.0366090160e-01, 1.3482239488e-05, 4.1610160451e-05
1.1520000000e+01, -3.0528853804e-03, -1.0985280829e-01, 1.2181921974e-05, 4.6058615105e-05
1.1521000000e+01, -3.0412235857e-03, -1.1603896620e-01, 8.8284715432e-06, 4.2705164674e-05
1.1522000000e+01, -3.0418805882e-03, -1.2230711256e-01, 1.1155355516e-05, 3.9830778590e-05
1.1523000000e+01, -3.0581140254e-03, -1.2852057715e-01, 3.2165749033e-06, 3.8735774368e-05
1.1524000000e+01, -3.0433930628e-03, -1.3475628400e-01, 6.6384630983e-06, 4.3937044424e-05
1.1525000000e+01, -3.0315738613e-03, -1.4098631053e-01, 1.0334102349e-05, 5.1396760689e-05
1.1526000000e+01, -3.0545963244e-03, -1.4735615540e-01, 5.4065833481e-06, 4.5511112994e-05
1.1527000000e+01, -3.0335448688e-03, -1.5355593243e-01, 7.5281540290e-06, 5.3381455842e-05
1.1528000000e+01, -3.0178589337e-03, -1.5976399044e-01, 1.1086917752e-05, 4.1610160451e-05
1.1529000000e+01, -3.0683865335e-03, -1.6604212871e-01, 1.8888822837e-05, 5.2491764912e-05
1.1530000000e+01, -3.0348520301e-03, -1.7224943389e-01, 1.0950042224e-06, 4.8317061314e-05
1.1531000000e+01, -3.0267832179e-03, -1.7836941249e-01, 1.2181921974e-05, 4.4484546535e-05
1.1532000000e+01, -3.0452545699e-03, -1.8449356579e-01, 1.5056308058e-06, 4.3321104549e-05
1.1533000000e+01, -3.0201379112e-03, -1.9065898707e-01, 4.9275190008e-06, 3.9146400951e-05
1.1534000000e+01, -3.0452408824e-03, -1.9682454522e-01, 5.2012700564e-06, 4.5990177341e-05
1.1535000000e+01, -3.0303282940e-03, -2.0300680218e-01, 1.2113484210e-05, 4.7153619327e-05
