% Moku:Pro Data Logger
% Input 1, DC coupling, 1 MOhm impedance, 400 mVpp range
% Input 2, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 3, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 4, DC coupling, 1 MOhm impedance, 4 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode, trigger: Input 2, level: 0.000 V
% Output 1 (on) - Sine, 1.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, output termination 50 Ohm
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %, output termination 50 Ohm
% Output 3 (off) - Square, 80.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %, output termination 50 Ohm
% Output 4 (off) - Pulse, 10.000 000 000 kHz, 200.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, width 1.000 us, edge 2.000 ns, output termination 50 Ohm
% Internal 10 MHz clock
% Acquired 2024-09-17 T 00:24:43 +1000
% Time (s), Input 1 (V), Input 2 (V), Input 3 (V), Input 4 (V)
2.3000000000e-01, -3.0533233821e-03, 9.8632258957e-01, 7.2544029734e-06, 5.0301756467e-05
2.3100000000e-01, -3.0396768923e-03, 9.8725183753e-01, 6.0225232232e-06, 4.1062658340e-05
2.3200000000e-01, -3.0577649928e-03, 9.8811305835e-01, 5.2012700564e-06, 4.2568289146e-05
2.3300000000e-01, -3.0752987475e-03, 9.8890187202e-01, 9.6497247100e-06, 3.8804212132e-05
2.3400000000e-01, -3.0301777309e-03, 9.8961444602e-01, 8.8284715432e-06, 4.3389542313e-05
2.3500000000e-01, -3.0575186169e-03, 9.9032044999e-01, 4.3800168896e-06, 4.2842040202e-05
2.3600000000e-01, -3.0560335174e-03, 9.9106347879e-01, 4.5168924174e-06, 4.0583593993e-05
2.3700000000e-01, -3.0251270241e-03, 9.9172520353e-01, 1.3071612905e-05, 4.4416108771e-05
2.3800000000e-01, -3.0241278327e-03, 9.9235366752e-01, 8.4178449598e-06, 4.0925782812e-05
2.3900000000e-01, -3.0578197430e-03, 9.9291704719e-01, 7.9387806124e-06, 4.5442675230e-05
2.4000000000e-01, -3.0386366383e-03, 9.9345264113e-01, 1.5056308058e-05, 4.2499851382e-05
2.4100000000e-01, -3.0067720163e-03, 9.9393293736e-01, 3.6272014867e-06, 4.6469241688e-05
2.4200000000e-01, -3.0523515658e-03, 9.9445388562e-01, 6.2962742788e-06, 4.0378280701e-05
2.4300000000e-01, -3.0523310345e-03, 9.9488148476e-01, 3.4903259589e-06, 3.7572332381e-05
2.4400000000e-01, -3.0731634893e-03, 9.9525987716e-01, 5.3381455842e-06, 4.1610160451e-05
2.4500000000e-01, -3.0445291296e-03, 9.9560418755e-01, 1.4440368183e-05, 4.3389542313e-05
2.4600000000e-01, -3.0407992716e-03, 9.9593152538e-01, 1.3755990544e-05, 3.8393585548e-05
2.4700000000e-01, -3.0587573404e-03, 9.9616394002e-01, 5.3381455842e-06, 4.7769559202e-05
2.4800000000e-01, -3.0556571097e-03, 9.9635823483e-01, 1.1292231044e-05, 4.6127052869e-05
2.4900000000e-01, -3.0351600000e-03, 9.9657668818e-01, 8.7600337793e-06, 4.4621422063e-05
2.5000000000e-01, -3.0389035456e-03, 9.9672424000e-01, 3.0796993755e-06, 3.8941087659e-05
2.5100000000e-01, -3.0322924578e-03, 9.9684434827e-01, 6.9806519178e-06, 4.4142357716e-05
2.5200000000e-01, -3.0556502660e-03, 9.9694611523e-01, 3.9693903062e-06, 4.1815473743e-05
2.5300000000e-01, -3.0318818312e-03, 9.9695049524e-01, 7.2544029734e-06, 4.6058615105e-05
2.5400000000e-01, -3.0610705367e-03, 9.9694406209e-01, 6.1593987510e-06, 4.8590812369e-05
2.5500000000e-01, -3.0634453271e-03, 9.9685112361e-01, 1.2250359738e-05, 4.0857345049e-05
2.5600000000e-01, -3.0870563550e-03, 9.9678241209e-01, 8.0756561402e-06, 5.0370194231e-05
2.5700000000e-01, -3.0467465131e-03, 9.9669303237e-01, 1.3003175141e-06, 4.9548941064e-05
2.5800000000e-01, -3.0542404481e-03, 9.9653069800e-01, 5.2697078203e-06, 4.6606117216e-05
2.5900000000e-01, -3.0640886420e-03, 9.9632997004e-01, 1.1360668807e-05, 4.0446718465e-05
2.6000000000e-01, -3.0598249695e-03, 9.9607449186e-01, 1.1155355516e-05, 4.3663293368e-05
2.6100000000e-01, -3.0669630281e-03, 9.9583167468e-01, 1.3208488433e-05, 4.8385499078e-05
2.6200000000e-01, -3.0699058518e-03, 9.9550029903e-01, 9.5812869461e-06, 4.2020787035e-05
2.6300000000e-01, -3.0555202342e-03, 9.9505757513e-01, 6.9806519178e-06, 4.7222057091e-05
2.6400000000e-01, -3.0476704229e-03, 9.9468328900e-01, 3.0112616116e-06, 4.1541722688e-05
2.6500000000e-01, -3.0668877465e-03, 9.9429901096e-01, 4.7906434730e-07, 5.3586769134e-05
2.6600000000e-01, -3.0578334306e-03, 9.9382466881e-01, 1.3755990544e-05, 4.8043310258e-05
2.6700000000e-01, -3.0385202941e-03, 9.9326991230e-01, 8.8969093071e-06, 4.1678598215e-05
2.6800000000e-01, -3.0379796358e-03, 9.9264151675e-01, 1.3413801724e-05, 4.1815473743e-05
2.6900000000e-01, -3.0516945633e-03, 9.9205021447e-01, 1.3687552780e-06, 4.2499851382e-05
2.7000000000e-01, -3.0389035456e-03, 9.9140388823e-01, 6.0909609871e-06, 4.8522374605e-05
2.7100000000e-01, -3.0384792315e-03, 9.9068385452e-01, 1.0676291168e-05, 5.2628640439e-05
2.7200000000e-01, -3.0443922541e-03, 9.9000248814e-01, 7.3228407373e-06, 4.6127052869e-05
2.7300000000e-01, -3.0375142590e-03, 9.8929826355e-01, 7.1859652095e-06, 4.4279233244e-05
2.7400000000e-01, -3.0173867132e-03, 9.8856858011e-01, 2.7375105560e-06, 4.9275190008e-05
2.7500000000e-01, -3.0323335204e-03, 9.8770017332e-01, 9.5128491822e-06, 4.1473284924e-05
2.7600000000e-01, -3.0461237295e-03, 9.8679289389e-01, 5.7487721676e-06, 4.6332366161e-05
2.7700000000e-01, -3.0435299383e-03, 9.8583586020e-01, 7.3912785012e-06, 4.3526417841e-05
2.7800000000e-01, -3.0292401336e-03, 9.8490996569e-01, 6.4331498066e-06, 4.2226100327e-05
2.7900000000e-01, -3.0339212765e-03, 9.8394841511e-01, 1.3824428308e-05, 4.5511112994e-05
2.8000000000e-01, -3.0509622793e-03, 9.8293074556e-01, -1.5056308058e-06, 4.9822692120e-05
2.8100000000e-01, -3.0181600599e-03, 9.8183478321e-01, 1.5398496878e-05, 3.7230143562e-05
2.8200000000e-01, -3.0435094070e-03, 9.8078221040e-01, 1.0607853405e-05, 5.3860520190e-05
2.8300000000e-01, -3.0604066904e-03, 9.7965305573e-01, 1.0265664585e-05, 4.0241405173e-05
2.8400000000e-01, -3.0239156757e-03, 9.7849632064e-01, 1.2045046446e-05, 4.1815473743e-05
2.8500000000e-01, -3.0126029136e-03, 9.7725458586e-01, 5.8172099315e-06, 4.1473284924e-05
2.8600000000e-01, -3.0205759129e-03, 9.7600792355e-01, 1.0402540113e-05, 4.1541722688e-05
2.8700000000e-01, -3.0105908434e-03, 9.7468597970e-01, 6.0909609871e-06, 4.6195490633e-05
2.8800000000e-01, -3.0092289319e-03, 9.7335712364e-01, 6.9122141539e-06, 4.1336409396e-05
2.8900000000e-01, -2.9949665023e-03, 9.7195497073e-01, 1.6288187808e-05, 4.7906434730e-05
2.9000000000e-01, -3.0320323943e-03, 9.7049471417e-01, 1.0813166696e-05, 5.1602073981e-05
2.9100000000e-01, -2.9925232742e-03, 9.6902124911e-01, 9.3075358905e-06, 4.4073919952e-05
2.9200000000e-01, -3.0328262723e-03, 9.6750494201e-01, 1.0470977877e-05, 4.2362975854e-05
2.9300000000e-01, -3.0457336342e-03, 9.6604044230e-01, 1.4303492655e-05, 4.0583593993e-05
2.9400000000e-01, -3.0390335773e-03, 9.6447328595e-01, 1.3687552780e-06, 4.6948306036e-05
2.9500000000e-01, -3.0557255475e-03, 9.6290647178e-01, 1.2318797502e-06, 4.3115791257e-05
2.9600000000e-01, -3.0336885881e-03, 9.6122379248e-01, 1.3413801724e-05, 3.7777645673e-05
2.9700000000e-01, -3.0390677962e-03, 9.5956465577e-01, 6.5015875705e-06, 4.4279233244e-05
2.9800000000e-01, -3.0307457643e-03, 9.5780778993e-01, 1.4782557002e-05, 3.7161705798e-05
2.9900000000e-01, -3.0411619917e-03, 9.5602703931e-01, 5.6118966398e-06, 4.8180185786e-05
3.0000000000e-01, -3.0230670474e-03, 9.5428057602e-01, 9.7181624739e-06, 4.6469241688e-05
3.0100000000e-01, -3.0243742087e-03, 9.5240907693e-01, 1.6767252156e-05, 4.6742992744e-05
3.0200000000e-01, -3.0538229777e-03, 9.5056221543e-01, -4.4484546535e-06, 4.5374237466e-05
3.0300000000e-01, -3.0554654840e-03, 9.4865868746e-01, 7.4597162651e-06, 4.0172967410e-05
3.0400000000e-01, -3.0179547466e-03, 9.4669555021e-01, 9.8550380017e-06, 4.5305799702e-05
3.0500000000e-01, -3.0668398401e-03, 9.4479099567e-01, 3.6272014867e-06, 5.2149576092e-05
3.0600000000e-01, -3.0386024194e-03, 9.4281006460e-01, 1.1497544335e-05, 4.1541722688e-05
3.0700000000e-01, -3.0477183293e-03, 9.4074803477e-01, 4.5168924174e-06, 4.1883911507e-05
3.0800000000e-01, -3.0481905499e-03, 9.3865069106e-01, 8.8284715432e-06, 4.2568289146e-05
3.0900000000e-01, -3.0754766857e-03, 9.3647710768e-01, 5.9540854593e-06, 4.6674554980e-05
3.1000000000e-01, -3.0631305134e-03, 9.3419231293e-01, 5.9540854593e-06, 4.8659250133e-05
3.1100000000e-01, -3.0412372733e-03, 9.3196192621e-01, 2.7375105560e-07, 4.5784864049e-05
3.1200000000e-01, -3.0707476363e-03, 9.2969225620e-01, 5.5434588759e-06, 4.7222057091e-05
3.1300000000e-01, -3.0969113928e-03, 9.2738816201e-01, 1.3345363961e-05, 4.2910477966e-05
3.1400000000e-01, -3.0734235528e-03, 9.2502480071e-01, 9.3075358905e-06, 4.6879868272e-05
3.1500000000e-01, -3.0697895076e-03, 9.2267649571e-01, 1.1086917752e-05, 4.7495808147e-05
3.1600000000e-01, -3.1017636301e-03, 9.2039484910e-01, 7.8019050846e-06, 4.5305799702e-05
3.1700000000e-01, -3.0568958332e-03, 9.1797605321e-01, 3.0112616116e-06, 4.6537679452e-05
3.1800000000e-01, -3.0580934941e-03, 9.1553727350e-01, 4.1062658340e-07, 4.1131096104e-05
3.1900000000e-01, -3.0556639535e-03, 9.1304853421e-01, 1.1839733155e-05, 4.1952349271e-05
3.2000000000e-01, -3.0608036295e-03, 9.1053933204e-01, 7.9387806124e-06, 5.1602073981e-05
3.2100000000e-01, -3.0476704229e-03, 9.0792699415e-01, 7.3912785012e-06, 3.9830778590e-05
3.2200000000e-01, -3.0524200036e-03, 9.0528413302e-01, 4.5168924174e-06, 4.6469241688e-05
3.2300000000e-01, -3.0419832449e-03, 9.0264626785e-01, 7.0490896817e-06, 4.5168924174e-05
3.2400000000e-01, -3.0177220582e-03, 8.9987830249e-01, 7.4597162651e-06, 4.0788907285e-05
3.2500000000e-01, -3.0351873751e-03, 8.9721449940e-01, 6.7069008622e-06, 4.3663293368e-05
3.2600000000e-01, -3.0574091165e-03, 8.9444578123e-01, 9.9919135295e-06, 4.5374237466e-05
3.2700000000e-01, -3.0566083946e-03, 8.9168171682e-01, 5.9540854593e-06, 4.4279233244e-05
3.2800000000e-01, -3.0413878363e-03, 8.8882245548e-01, 7.5965917929e-06, 4.8043310258e-05
3.2900000000e-01, -3.0293222589e-03, 8.8598906362e-01, 3.0796993755e-06, 4.3800168896e-05
3.3000000000e-01, -3.0293427902e-03, 8.8308134834e-01, 6.0909609871e-06, 4.2294538090e-05
3.3100000000e-01, -3.0486011765e-03, 8.8015980864e-01, 7.1175274456e-06, 4.2226100327e-05
3.3200000000e-01, -3.0446523176e-03, 8.7722868765e-01, 4.9275190008e-06, 5.0370194231e-05
3.3300000000e-01, -3.0275291895e-03, 8.7428216816e-01, 6.8437763900e-06, 3.8598898840e-05
3.3400000000e-01, -2.9859600928e-03, 8.7128295160e-01, 3.2850126672e-06, 4.6332366161e-05
3.3500000000e-01, -3.0226769522e-03, 8.6819538188e-01, 1.3892866072e-05, 4.3731731132e-05
3.3600000000e-01, -3.0158673948e-03, 8.6504717630e-01, 5.0643945286e-06, 4.8864563425e-05
3.3700000000e-01, -3.0146765778e-03, 8.6190732013e-01, 5.7487721676e-06, 4.8043310258e-05
3.3800000000e-01, -3.0228891092e-03, 8.5874953327e-01, 3.5587637228e-06, 4.0857345049e-05
3.3900000000e-01, -3.0473487654e-03, 8.5551290610e-01, 8.7600337793e-06, 4.4826735355e-05
3.4000000000e-01, -3.0277276590e-03, 8.5233486166e-01, 7.1175274456e-06, 4.1267971632e-05
3.4100000000e-01, -3.0322719264e-03, 8.4910658390e-01, 7.3228407373e-06, 4.0994220576e-05
3.4200000000e-01, -3.0656011166e-03, 8.4588768211e-01, 1.1292231044e-05, 4.2362975854e-05
3.4300000000e-01, -3.0390130460e-03, 8.4255537895e-01, 2.2584462087e-06, 4.8043310258e-05
3.4400000000e-01, -3.0134173230e-03, 8.3916777807e-01, 9.5812869461e-06, 4.8248623550e-05
3.4500000000e-01, -3.0188170624e-03, 8.3574568456e-01, 6.5015875705e-06, 4.8180185786e-05
3.4600000000e-01, -3.0302872313e-03, 8.3234904990e-01, 1.3208488433e-05, 5.2286451620e-05
3.4700000000e-01, -3.0146765778e-03, 8.2888007653e-01, 2.9428238477e-06, 4.5511112994e-05
3.4800000000e-01, -3.0213424158e-03, 8.2540254843e-01, 1.7793818614e-06, 3.8872649895e-05
3.4900000000e-01, -3.0230944225e-03, 8.2181976305e-01, -4.7906434730e-07, 4.4347671007e-05
3.5000000000e-01, -3.0243947400e-03, 8.1823773049e-01, 1.3824428308e-05, 4.4895173119e-05
3.5100000000e-01, -3.0155799562e-03, 8.1451122581e-01, 9.2390981266e-06, 4.3800168896e-05
3.5200000000e-01, -3.0532070379e-03, 8.1075193944e-01, 5.6118966398e-06, 4.1404847160e-05
3.5300000000e-01, -3.0444059417e-03, 8.0711241915e-01, 8.0756561402e-06, 4.2499851382e-05
3.5400000000e-01, -3.0602698149e-03, 8.0341746428e-01, 3.6272014867e-06, 5.1738949509e-05
3.5500000000e-01, -3.0542951983e-03, 7.9971689751e-01, 1.0744728932e-05, 4.4073919952e-05
3.5600000000e-01, -3.0668809027e-03, 7.9587548582e-01, 8.2125316681e-06, 4.4484546535e-05
3.5700000000e-01, -3.0378290727e-03, 7.9207226241e-01, 1.1908170919e-05, 4.8111748022e-05
3.5800000000e-01, -3.0268995621e-03, 7.8822304881e-01, 1.2181921974e-05, 3.7777645673e-05
3.5900000000e-01, -3.0771055044e-03, 7.8440743816e-01, 9.6497247100e-06, 4.1952349271e-05
3.6000000000e-01, -3.0920523116e-03, 7.8055268111e-01, 6.5015875705e-06, 4.1336409396e-05
3.6100000000e-01, -3.0781936648e-03, 7.7668095149e-01, 1.2592548558e-05, 4.4689859827e-05
3.6200000000e-01, -3.0669082778e-03, 7.7275132353e-01, 6.3647120427e-06, 4.6195490633e-05
3.6300000000e-01, -3.0943723518e-03, 7.6873368460e-01, 8.8284715432e-06, 4.4758297591e-05
3.6400000000e-01, -3.0395400168e-03, 7.6469626716e-01, 5.2012700564e-06, 4.5511112994e-05
3.6500000000e-01, -3.0520299084e-03, 7.6060539982e-01, 1.4098179363e-05, 4.4895173119e-05
3.6600000000e-01, -3.0687971601e-03, 7.5658344931e-01, 9.5812869461e-06, 4.4621422063e-05
3.6700000000e-01, -3.0234639864e-03, 7.5246144279e-01, 0.0000000000e+00, 4.8933001189e-05
3.6800000000e-01, -3.0375416341e-03, 7.4834826474e-01, 3.7640770145e-06, 4.5237361938e-05
3.6900000000e-01, -3.0479578615e-03, 7.4410710807e-01, 9.3075358905e-06, 4.2089224799e-05
3.7000000000e-01, -3.0378769791e-03, 7.3990160748e-01, 2.3268839726e-06, 4.7290494855e-05
3.7100000000e-01, -3.0426060285e-03, 7.3578185941e-01, 5.4750211120e-06, 4.9548941064e-05
3.7200000000e-01, -3.0446112549e-03, 7.3151674953e-01, 7.1175274456e-06, 4.1267971632e-05
3.7300000000e-01, -3.0220336372e-03, 7.2720694978e-01, 8.8969093071e-06, 5.2560202676e-05
3.7400000000e-01, -3.0195972529e-03, 7.2286991181e-01, 1.4166617127e-05, 4.8864563425e-05
3.7500000000e-01, -3.0394784228e-03, 7.1850358247e-01, -2.2584462087e-06, 4.3526417841e-05
3.7600000000e-01, -3.0711787942e-03, 7.1420534871e-01, 9.0337848349e-06, 4.8590812369e-05
3.7700000000e-01, -3.0652794591e-03, 7.0986317790e-01, 4.3800168896e-06, 4.3115791257e-05
3.7800000000e-01, -3.0362823793e-03, 7.0549472700e-01, 1.0128789057e-05, 4.8385499078e-05
3.7900000000e-01, -3.0217325111e-03, 7.0103361136e-01, 1.8478196253e-05, 4.8248623550e-05
3.8000000000e-01, -3.0304446382e-03, 6.9657612292e-01, 6.2278365149e-06, 4.2499851382e-05
3.8100000000e-01, -3.0331342422e-03, 6.9203952042e-01, 4.4484546535e-06, 4.6742992744e-05
3.8200000000e-01, -3.0451998197e-03, 6.8751160953e-01, 5.8856476954e-06, 4.6948306036e-05
3.8300000000e-01, -3.0215819480e-03, 6.8296179854e-01, 7.8019050846e-06, 4.5100486410e-05
3.8400000000e-01, -3.0035965041e-03, 6.7836264393e-01, 8.5547204876e-06, 4.7769559202e-05
3.8500000000e-01, -3.0125686947e-03, 6.7373515609e-01, 6.9806519178e-06, 4.8522374605e-05
3.8600000000e-01, -3.0205759129e-03, 6.6915769625e-01, 8.2809694320e-06, 4.7085181563e-05
3.8700000000e-01, -3.0234502989e-03, 6.6453198779e-01, 7.3912785012e-06, 4.5511112994e-05
3.8800000000e-01, -3.0431193117e-03, 6.5977118318e-01, 1.2455673030e-05, 4.3731731132e-05
3.8900000000e-01, -3.0767701594e-03, 6.5502488738e-01, 1.1223793280e-05, 4.9138314481e-05
3.9000000000e-01, -3.0604682844e-03, 6.5026093464e-01, 2.3268839726e-06, 3.9967654118e-05
3.9100000000e-01, -2.9875820678e-03, 6.4555433274e-01, 6.0225232232e-06, 4.6811430508e-05
3.9200000000e-01, -3.0734098652e-03, 6.4084985241e-01, 4.4484546535e-06, 5.2081138328e-05
3.9300000000e-01, -3.0673668108e-03, 6.3603327102e-01, 1.3824428308e-05, 4.1336409396e-05
3.9400000000e-01, -3.0488133335e-03, 6.3118377107e-01, 1.0607853405e-05, 4.0925782812e-05
3.9500000000e-01, -3.0542883545e-03, 6.2626740743e-01, 3.2850126672e-06, 4.3321104549e-05
3.9600000000e-01, -3.0730950515e-03, 6.2137793982e-01, 3.8325147784e-06, 4.7222057091e-05
3.9700000000e-01, -3.0612210998e-03, 6.1646568244e-01, 4.9959567647e-06, 4.1473284924e-05
3.9800000000e-01, -3.0261946532e-03, 6.1151393647e-01, 1.4303492655e-05, 4.3321104549e-05
3.9900000000e-01, -3.0579429310e-03, 6.0641224336e-01, 7.2544029734e-06, 3.8119834493e-05
4.0000000000e-01, -3.0661554625e-03, 6.0142313038e-01, 5.7487721676e-06, 4.8522374605e-05
4.0100000000e-01, -3.0314780484e-03, 5.9643155363e-01, 9.6497247100e-06, 4.3868606660e-05
4.0200000000e-01, -3.0240457074e-03, 5.9138029915e-01, 0.0000000000e+00, 4.5921739577e-05
4.0300000000e-01, -3.0476704229e-03, 5.8629215672e-01, 1.3824428308e-05, 4.4484546535e-05
4.0400000000e-01, -3.0352695004e-03, 5.8118560453e-01, 4.3115791257e-06, 3.9351714243e-05
4.0500000000e-01, -3.0289047885e-03, 5.7615974046e-01, 1.2387235266e-05, 3.5929826048e-05
4.0600000000e-01, -3.0188512813e-03, 5.7111478226e-01, 1.1223793280e-05, 5.7419283912e-05
4.0700000000e-01, -3.0301298245e-03, 5.6594903140e-01, 9.5128491822e-06, 4.3731731132e-05
4.0800000000e-01, -3.0336543692e-03, 5.6072784595e-01, 6.0225232232e-06, 5.3039267023e-05
4.0900000000e-01, -3.0554860153e-03, 5.5546539254e-01, 4.4484546535e-06, 4.4826735355e-05
4.1000000000e-01, -3.0441253468e-03, 5.5029430353e-01, 1.1702857627e-05, 4.7564245911e-05
4.1100000000e-01, -3.0613990380e-03, 5.4503102886e-01, 7.6650295568e-06, 4.4895173119e-05
4.1200000000e-01, -3.0677432185e-03, 5.3977281859e-01, 2.6006350282e-06, 3.7572332381e-05
4.1300000000e-01, -3.0223621385e-03, 5.3452679023e-01, 7.5965917929e-06, 4.4689859827e-05
4.1400000000e-01, -3.0160179579e-03, 5.2924750112e-01, 1.6151312280e-05, 4.4895173119e-05
4.1500000000e-01, -3.0444743794e-03, 5.2390408583e-01, 9.5812869461e-06, 4.0925782812e-05
4.1600000000e-01, -3.0625898551e-03, 5.1852042914e-01, 3.4218881950e-06, 3.4218881950e-05
4.1700000000e-01, -3.0279192848e-03, 5.1314087870e-01, 8.3494071959e-06, 4.5100486410e-05
4.1800000000e-01, -3.0367682874e-03, 5.0781210909e-01, 1.0607853405e-05, 4.3252666785e-05
4.1900000000e-01, -3.0468560135e-03, 5.0248354480e-01, 3.2165749033e-06, 4.6811430508e-05
4.2000000000e-01, -3.0470271079e-03, 4.9705013384e-01, 3.4218881950e-06, 4.8796125661e-05
4.2100000000e-01, -3.0312522038e-03, 4.9160440410e-01, 5.3381455842e-06, 3.8051396729e-05
4.2200000000e-01, -3.0610294741e-03, 4.8611480574e-01, 1.7177878739e-05, 3.9351714243e-05
4.2300000000e-01, -3.0454667270e-03, 4.8062753427e-01, 3.2165749033e-06, 4.4210795480e-05
4.2400000000e-01, -3.0288774134e-03, 4.7509180886e-01, 6.1593987510e-06, 4.4005482188e-05
4.2500000000e-01, -3.0402654570e-03, 4.6942694139e-01, 7.3912785012e-06, 4.3937044424e-05
4.2600000000e-01, -3.0482863628e-03, 4.6392009672e-01, 1.3071612905e-05, 5.1191447398e-05
4.2700000000e-01, -3.0549658884e-03, 4.5835781746e-01, 5.2012700564e-06, 4.5442675230e-05
4.2800000000e-01, -3.0542267605e-03, 4.5269082842e-01, 1.7930694142e-05, 4.5579550758e-05
4.2900000000e-01, -3.0761268444e-03, 4.4708707587e-01, 2.3953217365e-06, 5.3313018078e-05
4.3000000000e-01, -3.0485190512e-03, 4.4149393118e-01, 1.2250359738e-05, 4.2636726910e-05
4.3100000000e-01, -3.0399780184e-03, 4.3594075414e-01, 2.8059483199e-06, 4.7701121439e-05
4.3200000000e-01, -3.0589421223e-03, 4.3030367240e-01, 9.3759736544e-06, 4.6469241688e-05
4.3300000000e-01, -3.0646293004e-03, 4.2462326956e-01, 1.1839733155e-05, 4.5853301813e-05
4.3400000000e-01, -3.0250243674e-03, 4.1893171137e-01, 3.8325147784e-06, 4.5168924174e-05
4.3500000000e-01, -3.0493950545e-03, 4.1325260884e-01, 1.1634419863e-05, 3.7709207909e-05
4.3600000000e-01, -3.0359059716e-03, 4.0750677950e-01, 6.5015875705e-06, 4.4895173119e-05
4.3700000000e-01, -3.0265299982e-03, 4.0161038707e-01, 8.7600337793e-06, 4.8385499078e-05
4.3800000000e-01, -3.0259551210e-03, 3.9584334202e-01, 6.5015875705e-06, 4.5647988522e-05
4.3900000000e-01, -3.0368435689e-03, 3.9010161894e-01, 9.8550380017e-06, 4.6400803924e-05
4.4000000000e-01, -3.0699879771e-03, 3.8425771828e-01, 1.1634419863e-05, 4.4895173119e-05
4.4100000000e-01, -3.0127671642e-03, 3.7841504951e-01, 1.1771295391e-05, 4.7358932619e-05
4.4200000000e-01, -3.0517424698e-03, 3.7263363252e-01, 1.4371930419e-06, 4.8453936841e-05
4.4300000000e-01, -3.0599276261e-03, 3.6686932498e-01, 8.6231582515e-06, 4.5100486410e-05
4.4400000000e-01, -3.0608104732e-03, 3.6104821410e-01, 7.8703428485e-06, 4.8522374605e-05
4.4500000000e-01, -3.0541925416e-03, 3.5520403969e-01, 7.7334673207e-06, 4.3184229021e-05
4.4600000000e-01, -3.0610363179e-03, 3.4931216416e-01, 9.5812869461e-06, 4.7974872494e-05
4.4700000000e-01, -3.0716989212e-03, 3.4344533685e-01, 1.3482239488e-05, 4.5579550758e-05
4.4800000000e-01, -3.0507980286e-03, 3.3751718930e-01, 5.4065833481e-06, 4.5853301813e-05
4.4900000000e-01, -3.0597291566e-03, 3.3161901749e-01, 5.4065833481e-06, 4.8111748022e-05
4.5000000000e-01, -3.0334216808e-03, 3.2577107901e-01, 1.3824428308e-05, 3.7640770145e-05
4.5100000000e-01, -3.0268242806e-03, 3.1984471084e-01, 8.7600337793e-06, 4.8111748022e-05
4.5200000000e-01, -3.0252502120e-03, 3.1382129793e-01, 2.6690727921e-06, 4.9480503300e-05
4.5300000000e-01, -3.0132188535e-03, 3.0786077932e-01, 1.0744728932e-05, 3.6408890395e-05
4.5400000000e-01, -3.0007426494e-03, 3.0192784113e-01, 9.1706603627e-06, 4.2568289146e-05
4.5500000000e-01, -3.0180984659e-03, 2.9602549462e-01, 7.8019050846e-06, 4.1062658340e-05
4.5600000000e-01, -3.0293496340e-03, 2.9001022580e-01, 5.1328322925e-06, 4.6127052869e-05
4.5700000000e-01, -3.0379796358e-03, 2.8400830234e-01, 1.0128789057e-05, 4.4484546535e-05
4.5800000000e-01, -3.0330658045e-03, 2.7797058593e-01, 1.4371930419e-06, 4.1199533868e-05
4.5900000000e-01, -3.0606599102e-03, 2.7193766017e-01, 1.0128789057e-05, 4.3937044424e-05
4.6000000000e-01, -3.0512086552e-03, 2.6591931165e-01, 1.3071612905e-05, 4.3526417841e-05
4.6100000000e-01, -3.0604409093e-03, 2.5988296400e-01, 5.6803344037e-06, 4.4689859827e-05
4.6200000000e-01, -3.0585383395e-03, 2.5385113324e-01, 8.8284715432e-06, 4.3457980077e-05
4.6300000000e-01, -3.0521120337e-03, 2.4774614251e-01, 6.2962742788e-06, 5.2286451620e-05
4.6400000000e-01, -3.0540282910e-03, 2.4162458984e-01, 1.2524110794e-05, 4.9001438953e-05
4.6500000000e-01, -3.0334901186e-03, 2.3558228811e-01, 1.0265664585e-05, 3.4492633006e-05
4.6600000000e-01, -3.0420448389e-03, 2.2955141548e-01, 5.2697078203e-06, 4.9480503300e-05
4.6700000000e-01, -3.0145054834e-03, 2.2344156567e-01, 9.0337848349e-06, 5.1123009634e-05
4.6800000000e-01, -3.0323745831e-03, 2.1730249293e-01, 6.7069008622e-06, 4.9138314481e-05
4.6900000000e-01, -3.0505653402e-03, 2.1117149585e-01, 8.8969093071e-07, 4.5579550758e-05
4.7000000000e-01, -3.0299587301e-03, 2.0503167030e-01, 3.9009525423e-06, 4.2910477966e-05
4.7100000000e-01, -3.0360086282e-03, 1.9884619676e-01, 1.2524110794e-05, 4.2568289146e-05
4.7200000000e-01, -3.0332232113e-03, 1.9268775614e-01, 8.2125316681e-06, 3.4697946298e-05
4.7300000000e-01, -3.0365698179e-03, 1.8656757223e-01, 6.3647120427e-06, 4.4689859827e-05
4.7400000000e-01, -3.0218830741e-03, 1.8038291994e-01, 7.8703428485e-06, 4.7222057091e-05
4.7500000000e-01, -2.9983199526e-03, 1.7414522839e-01, 1.3140050669e-05, 3.9077963187e-05
4.7600000000e-01, -3.0239430508e-03, 1.6799609530e-01, 1.9162573892e-06, 4.7906434730e-05
4.7700000000e-01, -3.0185296238e-03, 1.6187064168e-01, -1.4371930419e-06, 4.5511112994e-05
